machine_id,machine_type,manufacturer,model_year,machine_age_years,warranty_status,operating_hours_per_day,load_percentage,vibration_level_mm_s,temperature_celsius,pressure_bar,rpm,power_consumption_kw,noise_level_db,days_since_last_maintenance,maintenance_count_last_year,last_maintenance_type,technician_skill_level,parts_replaced_count,lubrication_quality,alignment_status,ambient_temperature_c,humidity_percentage,dust_exposure_level,corrosion_level,oil_quality_index,bearing_temperature_c,current_amps,voltage_volts,torque_nm,startup_cycles_per_day,emergency_stops_count,overloads_count_last_month,failure_next_30days
MCH_00011597,Motor,Siemens,2018,6,Expired,15,72,4.54,79.2,8.39,1742,25.26,63,89,1,Preventive,Junior,1,Fair,Aligned,16.6,65,Low,Moderate,67,57.1,29.4,465.8,135.09,4,0,2,No
MCH_00011598,Compressor,ABB,2020,4,Expired,14,66,0.58,33,10.3,2645,60.96,82,96,1,Preventive,Expert,1,Excellent,Slightly Off,20.5,69,Medium,Moderate,58,65.6,58.31,404.8,192.12,5,1,0,No
MCH_00011599,Pump,Mitsubishi,2019,5,Expired,16,68,0.71,93.7,5.89,1994,10.69,67,80,5,Preventive,Senior,1,Good,Aligned,28.8,51,Low,None,74,48.8,69.16,451.4,151.43,3,0,0,No
MCH_00011600,Motor,ABB,2023,1,Under Warranty,16,91,2.87,98.7,6.44,2021,14.9,91,18,3,Preventive,Senior,0,Poor,Aligned,21.7,47,Low,Minor,99,62.6,56.01,461,150.68,5,2,0,Yes
MCH_00011601,Compressor,Schneider,2006,18,Expired,19,49,2.26,49.1,7.31,1932,77.19,91,137,1,Preventive,Intermediate,1,Poor,Aligned,16.9,43,Low,None,100,83.4,47.46,456.3,173.19,1,2,1,No
MCH_00011602,Compressor,GE,2007,17,Expired,13,64,1.57,70.7,4.99,1579,40.5,84,10,4,Corrective,Intermediate,4,Good,Aligned,26.3,63,Medium,Minor,68,41.7,73.36,488.9,111.26,4,0,2,No
MCH_00011603,Valve,Schneider,2022,2,Under Warranty,22,89,1.23,70.4,5.29,1842,21.79,88,9,0,Overhaul,Junior,0,Excellent,Aligned,31.4,20,Medium,None,66,78,44.5,465.9,179.63,1,2,1,No
MCH_00011604,Generator,Siemens,2021,3,Under Warranty,8,77,,76.6,8.21,1858,70.13,84,44,4,Overhaul,Senior,1,Fair,Aligned,26.5,30,Medium,Minor,53,46.8,59.28,426.4,258.88,2,1,1,No
MCH_00011605,Compressor,Schneider,2020,4,Expired,12,72,0.5,87.4,10.61,2658,77.68,71,20,3,Preventive,Senior,1,Good,Aligned,24.5,49,Medium,Moderate,71,42.8,30.78,432.7,127.5,2,0,0,No
MCH_00011606,Pump,Siemens,2022,2,Under Warranty,20,100,1,62.4,6.81,1360,55.21,69,52,2,Preventive,Intermediate,4,Fair,Aligned,34,68,Low,None,65,33.6,45.34,430.2,149.07,7,1,0,No
MCH_00011607,Compressor,Mitsubishi,2012,12,Expired,18,51,1.76,54.5,10.27,2302,31.59,66,9,5,Corrective,Intermediate,2,Excellent,Aligned,29.4,49,Low,Minor,90,52.8,22.9,428.2,128.23,2,0,0,No
MCH_00011608,Compressor,Siemens,2023,1,Under Warranty,14,78,3.53,62.9,5.96,1229,38.08,65,31,3,Preventive,Senior,4,Good,Aligned,27,38,Medium,None,77,69.3,40.67,440.5,,2,0,3,No
MCH_00011609,Motor,ABB,2006,18,Expired,15,57,2.99,60.6,8.88,1788,17.54,79,9,5,Preventive,Intermediate,2,Good,Aligned,32.7,74,Low,Minor,73,45.8,73.64,441,192.25,3,0,0,No
MCH_00011610,Conveyor,ABB,2019,5,Expired,10,60,1.13,62.9,4.99,1990,108.82,79,30,4,Corrective,Intermediate,7,Excellent,Aligned,18.6,70,High,Minor,70,66,40.78,443.9,202.09,1,0,2,No
MCH_00011611,Motor,Siemens,2015,9,Expired,14,92,4.63,57.7,7.69,1780,231.5,77,11,5,Corrective,Intermediate,2,Good,Aligned,27,42,Low,Moderate,72,49,67.4,444.9,114.6,3,0,0,No
MCH_00011612,Pump,Schneider,2021,3,Under Warranty,19,40,0.17,42.8,7.65,2194,23.34,71,72,4,Corrective,Expert,2,Poor,Aligned,34.8,75,Low,Moderate,98,67.1,32.29,428.8,224.9,4,0,1,No
MCH_00011613,Motor,Schneider,2009,15,Expired,12,88,4.96,78.3,8.33,1804,56.96,56,10,4,Corrective,Junior,1,Good,Aligned,30.1,37,High,None,100,55.5,81.34,422.5,190.86,3,1,1,Yes
MCH_00011614,Motor,Mitsubishi,2022,2,Under Warranty,13,51,1.9,64.1,6.82,1549,114.68,77,178,6,Emergency,Expert,2,Good,Slightly Off,32.2,38,Low,None,63,56,49.18,453.5,239.47,1,0,1,No
MCH_00011615,Compressor,Schneider,2023,1,Under Warranty,21,33,1.5,58,5.69,1773,36.16,83,1,5,Preventive,Junior,5,Excellent,Slightly Off,23.5,37,Low,None,45,46.8,30.96,434.3,264.79,3,2,1,No
MCH_00011616,Conveyor,Schneider,2018,6,Expired,19,88,1.27,50.2,8.87,1024,47.34,82,98,5,Preventive,Senior,3,Poor,Aligned,31.1,85,Low,None,68,41.1,78.08,433,154.06,2,0,0,No
MCH_00011617,Generator,ABB,2023,1,Under Warranty,20,43,1.13,52.6,9.69,1870,20.5,66,48,5,Preventive,Junior,1,Excellent,Aligned,27.7,66,Medium,None,95,62.4,47.4,409.8,99.54,4,0,0,No
MCH_00011618,Motor,Siemens,2019,5,Expired,18,88,3.62,52,8.77,1529,72.82,72,82,5,Preventive,Expert,3,Poor,Slightly Off,14.3,59,High,Moderate,77,32.4,46.01,447.4,,2,0,0,No
MCH_00011619,Motor,GE,2008,16,Expired,13,61,2.88,64.9,10.51,2360,51.79,71,12,2,Preventive,Intermediate,6,Excellent,Slightly Off,25.2,45,High,Minor,78,41.4,74.58,460.6,222,5,0,3,No
MCH_00011620,Compressor,ABB,2006,18,Expired,16,72,,96.7,7.89,1678,60.02,87,26,7,Preventive,Junior,2,Good,Aligned,28.5,77,High,None,75,56,60.07,427.6,222.62,5,0,1,No
MCH_00011621,Generator,ABB,2013,11,Expired,13,90,2.96,61.3,9.83,2415,20.62,78,63,5,Emergency,Junior,3,Fair,Slightly Off,25.1,55,Medium,None,83,65.3,57.57,441.1,251.4,1,0,0,No
MCH_00011622,Pump,Siemens,2021,3,Under Warranty,17,48,1.92,29.7,2.45,1641,65.28,69,37,5,Preventive,Senior,2,Fair,Aligned,24.8,78,Low,None,82,67.7,35.51,463.1,190.72,5,0,0,No
MCH_00011623,Compressor,Other,2019,5,Expired,23,62,7.43,56.7,9.91,2046,96.28,73,22,7,Preventive,Intermediate,4,Good,Aligned,13.9,51,Low,Minor,61,42.2,64.23,428.4,153.59,6,0,1,No
MCH_00011624,Pump,Schneider,2016,8,Expired,9,71,2.18,102.6,11.43,1355,39.65,69,191,5,Corrective,Senior,2,Good,Slightly Off,35.4,48,High,Minor,61,52.3,62.37,443.3,246.93,2,1,0,Yes
MCH_00011625,Conveyor,Siemens,2005,19,Expired,12,90,0.06,55.6,7.43,1718,11.81,78,218,3,Preventive,Expert,5,Excellent,Slightly Off,14.3,46,Low,Moderate,74,56.8,43,418.9,190.19,4,0,0,Yes
MCH_00011626,Conveyor,Siemens,2017,7,Expired,13,82,2.54,74.7,10.75,2490,27.28,77,50,4,Corrective,Senior,4,Excellent,Misaligned,15.5,53,Medium,Minor,73,57.2,61.28,424.3,232.27,3,0,4,No
MCH_00011627,Valve,ABB,2006,18,Expired,13,45,0.75,81,8.81,1450,10.14,79,109,8,Preventive,Intermediate,0,Excellent,Aligned,23.1,40,Low,Minor,69,55.2,77.87,453.8,270.34,3,1,1,No
MCH_00011628,Generator,GE,2009,15,Expired,10,74,0.77,64.2,7.47,2410,8.69,78,60,2,Emergency,Intermediate,3,Good,Aligned,21.2,49,Low,Minor,63,57.2,42.8,444.3,118.29,2,1,1,Yes
MCH_00011629,Motor,Mitsubishi,2020,4,Expired,14,64,0.07,55,10.4,1947,8.02,83,57,3,Corrective,Intermediate,2,Good,Misaligned,20.6,61,Medium,Moderate,66,56.2,40.71,475.7,198.17,5,0,1,No
MCH_00011630,Pump,Mitsubishi,2019,5,Expired,22,63,3.89,76.1,8.4,1940,94.37,82,18,8,Corrective,Intermediate,1,Good,Slightly Off,27.5,38,Low,Moderate,61,57.4,61.71,468.4,175.78,4,0,0,No
MCH_00011631,Motor,Other,2010,14,Expired,11,98,4.75,54.8,10.61,1498,80.05,82,3,5,Emergency,Senior,1,Excellent,Misaligned,28.7,52,High,None,84,45,72.06,451,208.46,4,0,1,Yes
MCH_00011632,Motor,Schneider,2018,6,Expired,11,74,3.99,45.7,6.28,2317,130.08,77,23,3,Preventive,Senior,2,Fair,Slightly Off,20.2,74,Medium,Minor,76,55.8,41.54,430.6,166.07,3,0,0,No
MCH_00011633,Pump,ABB,2012,12,Expired,18,95,1.29,44.8,10.68,1157,108.36,86,6,2,Preventive,Intermediate,4,Excellent,Aligned,23.2,57,Medium,Moderate,71,53.1,26.75,446.3,241.65,2,1,1,Yes
MCH_00011634,Generator,ABB,2005,19,Expired,17,54,0.26,83.4,4.07,1435,28.67,76,18,6,Preventive,Expert,5,Good,Slightly Off,41,52,Medium,Minor,75,36.4,27.48,451.7,206.89,4,0,0,No
MCH_00011635,Conveyor,Schneider,2010,14,Expired,8,95,5.15,81.3,11.04,2293,56.92,75,11,3,Preventive,Senior,1,Good,Slightly Off,24.4,95,Medium,Moderate,56,86.9,69.95,433.7,110.58,2,0,0,No
MCH_00011636,Valve,Schneider,2019,5,Expired,11,100,0.26,44.2,5.83,1830,14.02,70,6,3,Corrective,Intermediate,0,Good,Aligned,21.7,76,High,None,81,38.9,37.5,475.1,151.22,4,0,1,No
MCH_00011637,Pump,Siemens,2020,4,Expired,16,69,1.38,98.7,5.41,2108,25.64,89,43,2,Corrective,Intermediate,2,Fair,Aligned,40.8,70,High,None,,63.4,50.45,399.2,211.96,3,0,0,No
MCH_00011638,Conveyor,Other,2016,8,Expired,13,62,0.86,82.9,4.29,2326,12.68,61,41,3,Corrective,Junior,2,Excellent,Aligned,44.5,47,Low,None,68,58.8,39.48,417.4,243.15,3,0,0,No
MCH_00011639,Compressor,Siemens,2013,11,Expired,13,79,2.53,76.9,9.31,1800,10.66,61,26,1,Preventive,Intermediate,4,Excellent,Slightly Off,21.3,73,Medium,Minor,70,52,50.45,447.7,250.14,4,0,1,Yes
MCH_00011640,Compressor,Siemens,2009,15,Expired,22,60,1.6,62.3,9.74,1958,95.01,92,47,6,Corrective,Junior,2,Good,Aligned,28.4,56,Medium,Minor,88,60.3,70.25,471.9,268.32,6,2,0,No
MCH_00011641,Compressor,Siemens,2017,7,Expired,14,77,12.44,39.2,9.02,1988,15.45,73,13,3,Preventive,Junior,3,Excellent,Aligned,21.1,88,Medium,None,88,33.7,47.81,456,251.13,1,0,1,Yes
MCH_00011642,Compressor,Siemens,2013,11,Expired,13,72,0.25,59.3,9.45,1797,33.5,77,1,6,Corrective,Senior,3,Good,Aligned,33.2,66,Low,None,100,66.9,53.6,468.1,156.24,2,0,1,No
MCH_00011643,Generator,Mitsubishi,2010,14,Expired,17,79,1.51,52.6,10.74,1804,54.52,58,64,7,Preventive,Junior,1,Good,Slightly Off,23.1,50,Low,None,99,69.5,40.71,448.3,222.1,4,0,1,No
MCH_00011644,Motor,GE,2011,13,Expired,15,42,2.96,74.7,8.12,1893,52.89,64,7,8,Emergency,Junior,1,Excellent,Aligned,14.9,46,Low,Moderate,48,57.1,34.03,427.8,136.92,1,2,0,No
MCH_00011645,Generator,Schneider,2016,8,Expired,12,83,2.05,69.8,11.44,1874,50.97,93,17,5,Preventive,Intermediate,2,Good,Slightly Off,21.4,81,Low,None,,50.2,44.34,438.4,142.22,4,0,0,No
MCH_00011646,Motor,Siemens,2018,6,Expired,19,83,0.79,65.3,7.65,1263,0.68,55,44,2,Corrective,Intermediate,2,Fair,Aligned,30.5,64,Medium,None,64,50.8,32.05,427.8,148.16,4,1,2,No
MCH_00011647,Generator,Mitsubishi,2017,7,Expired,19,72,0.73,70,9.29,1711,33.22,63,30,6,Corrective,Senior,4,Poor,Aligned,14.3,46,Medium,None,75,42.6,55.95,497.4,258.63,1,0,0,No
MCH_00011648,Motor,ABB,2009,15,Expired,14,75,0.01,37.6,5.18,1297,91.53,91,99,5,Preventive,Senior,2,Excellent,Slightly Off,23.7,39,Low,None,49,52.8,36.89,388.4,162.87,1,0,0,Yes
MCH_00011649,Motor,Schneider,2014,10,Expired,10,88,0.05,44.6,9.51,2142,29.18,70,15,1,Emergency,Senior,2,Excellent,Aligned,21.7,64,Medium,None,67,75,61.32,429.9,219.48,3,0,1,No
MCH_00011650,Motor,GE,2019,5,Expired,19,88,2.95,86.2,8.88,2141,101.39,74,24,3,Preventive,Intermediate,2,Poor,Aligned,30.4,54,Medium,Minor,52,46,46.24,435.5,166.03,3,0,1,No
MCH_00011651,Motor,Siemens,2019,5,Expired,20,63,0.77,66.9,4.44,1207,22.79,65,1,4,Preventive,Intermediate,1,Excellent,Aligned,37.2,49,Low,Minor,91,28.2,44.25,451.7,216.84,4,0,1,No
MCH_00011652,Compressor,Schneider,2010,14,Expired,17,46,2.12,56.5,10.32,1859,9.42,67,8,0,Emergency,Intermediate,1,Good,Aligned,26.4,71,Medium,Moderate,90,40.1,52.87,412.5,155.14,4,0,1,No
MCH_00011653,Pump,ABB,2006,18,Expired,21,100,1.11,96.7,9.84,1640,45.63,84,49,6,Emergency,Junior,0,Good,Slightly Off,27.1,50,Medium,None,81,42.6,44.05,444.3,237.92,3,1,2,No
MCH_00011654,Compressor,ABB,2015,9,Expired,13,60,0.01,47.7,8.96,2303,11.9,75,121,6,Preventive,Expert,2,Poor,Aligned,18.3,74,Low,None,73,55.8,46.57,438.1,140.18,4,0,1,No
MCH_00011655,Pump,Siemens,2022,2,Under Warranty,9,53,2.62,66.9,8.69,2181,26.36,71,206,1,Preventive,Intermediate,3,Fair,Aligned,28.1,59,Medium,None,81,43.1,61.12,386.4,138.1,1,2,2,No
MCH_00011656,Pump,Siemens,2016,8,Expired,12,80,1.93,49.4,10.02,2155,42.11,59,17,7,Overhaul,Intermediate,3,Excellent,Aligned,10.2,61,Low,Minor,76,44.8,20.87,417.7,234.05,4,0,3,No
MCH_00011657,Pump,Siemens,2010,14,Expired,13,80,0.2,75.8,13.62,2099,11.35,81,62,2,Preventive,Intermediate,3,Excellent,Slightly Off,37.8,80,Low,None,70,89.3,46.38,424.7,,3,0,0,No
MCH_00011658,Pump,Siemens,2021,3,Under Warranty,15,70,4.76,66.3,6.25,1754,67.84,77,70,5,Emergency,Expert,1,Excellent,Aligned,11.8,75,Low,None,45,63.1,66.83,406.6,158.66,2,1,1,No
MCH_00011659,Compressor,Siemens,2013,11,Expired,13,100,0.54,62.2,8.18,1707,29.01,66,6,8,Overhaul,Intermediate,2,Poor,Aligned,25.3,44,Low,None,86,50.3,85.68,421.6,187.76,2,0,1,No
MCH_00011660,Compressor,GE,2014,10,Expired,13,55,0.48,64.1,11.27,1643,97.47,58,23,3,Emergency,Junior,3,Good,Aligned,26.7,73,Low,Severe,95,50.8,36.04,453.6,208.87,7,0,1,No
MCH_00011661,Motor,Schneider,2007,17,Expired,18,88,0.05,66,6.02,1014,41.45,71,86,5,Emergency,Intermediate,3,Fair,Aligned,29.3,34,Medium,None,55,59.9,41.49,422.1,148.47,7,0,1,No
MCH_00011662,Valve,Schneider,2022,2,Under Warranty,21,67,0.74,79.6,8.34,1889,118.57,72,18,3,Corrective,Senior,2,Fair,Misaligned,23.1,49,High,Minor,91,65.3,47.34,434.3,178.46,2,0,1,No
MCH_00011663,Conveyor,Schneider,2013,11,Expired,16,65,0.53,70.6,10.7,1334,2.83,70,69,5,Preventive,Intermediate,1,Excellent,Aligned,8.8,51,High,None,53,41.3,46.64,451.2,225.43,1,0,1,Yes
MCH_00011664,Generator,Other,2015,9,Expired,16,93,7.89,29.5,9.77,2317,21.16,79,8,0,Preventive,Senior,3,Excellent,Slightly Off,30.1,35,Low,Moderate,50,48.7,60.35,465.1,86.53,6,0,0,No
MCH_00011665,Pump,Schneider,2023,1,Under Warranty,15,61,1.53,108.8,10.17,1560,9.51,80,13,3,Preventive,Senior,5,Good,Slightly Off,22.7,56,High,Severe,78,53.1,44.4,421.7,220.45,1,1,0,Yes
MCH_00011666,Pump,Mitsubishi,2019,5,Expired,23,85,21.48,89,6.83,1932,21.6,98,4,6,Corrective,Expert,1,Fair,Aligned,27.5,65,Low,Severe,84,68.7,41.54,424,216.67,5,0,1,No
MCH_00011667,Motor,Other,2012,12,Expired,17,62,0.53,43.8,8.33,1615,9.23,60,45,5,Preventive,Senior,4,Fair,Aligned,33.7,60,High,Moderate,45,63.3,24.24,415.6,230.31,7,0,2,No
MCH_00011668,Pump,Schneider,2009,15,Expired,19,66,4.82,65.7,12.46,1292,27.42,56,74,1,Preventive,Junior,2,Excellent,Slightly Off,22.4,74,Low,None,86,52,54.63,456.5,179.2,6,0,4,Yes
MCH_00011669,Motor,Schneider,2007,17,Expired,12,71,0.39,64.7,10.6,1438,59.18,74,4,2,Preventive,Senior,1,Good,Slightly Off,21.5,29,Medium,Moderate,100,72.6,50.08,421,237.22,1,1,0,No
MCH_00011670,Generator,GE,2017,7,Expired,14,86,14.03,59.2,7.35,1833,48.37,81,38,7,Preventive,Junior,1,Good,Aligned,24.5,42,Low,None,,57.8,30.7,415.7,122.57,3,1,0,No
MCH_00011671,Generator,Siemens,2012,12,Expired,16,79,1.18,77.9,4.91,2052,53.89,69,55,2,Preventive,Expert,0,Fair,Aligned,22.2,39,Medium,None,67,34.6,37.45,464.8,174.34,2,4,2,No
MCH_00011672,Pump,Schneider,2019,5,Expired,11,49,1.92,76.7,10.58,1298,174.34,75,230,6,Corrective,Expert,2,Good,Aligned,25.3,66,High,None,95,53.6,29.75,419.7,262.9,4,0,2,No
MCH_00011673,Conveyor,ABB,2012,12,Expired,21,94,,62.8,7.4,1786,212.63,65,128,6,Preventive,Expert,1,Excellent,Aligned,26.7,68,Medium,None,27,42.3,36.71,451.9,112.8,2,0,0,Yes
MCH_00011674,Motor,Other,2020,4,Expired,19,78,1.66,58.6,7.25,1643,63.78,68,68,1,Emergency,Junior,4,Excellent,Aligned,23.3,36,High,Minor,65,26.4,54.49,471.6,200.29,1,1,1,No
MCH_00011675,Generator,Schneider,2009,15,Expired,18,77,0.42,70.2,6.6,1457,49.55,85,63,2,Preventive,Junior,2,Excellent,Aligned,32.8,86,Low,None,81,47.9,56.9,421.5,166.64,3,1,1,Yes
MCH_00011676,Pump,GE,2008,16,Expired,8,73,2.26,66.9,6.4,1634,63.44,84,18,7,Emergency,Intermediate,2,Good,Aligned,18.6,58,Medium,Minor,72,33.4,82.38,454.1,249.25,6,1,1,Yes
MCH_00011677,Valve,Siemens,2009,15,Expired,24,89,1.07,75.1,9.45,1613,148.05,76,47,5,Overhaul,Junior,0,Good,Slightly Off,26.9,28,Medium,None,77,70.8,31.28,433.2,205.4,4,1,0,No
MCH_00011678,Pump,Siemens,2005,19,Expired,14,77,1.75,58.1,5.54,2503,62.53,68,29,6,Preventive,Intermediate,0,Poor,Aligned,19.4,56,Low,Minor,,55.4,73.31,438,203.88,4,2,2,No
MCH_00011679,Conveyor,GE,2018,6,Expired,10,99,2.6,53,11.45,2042,20.6,67,24,2,Preventive,Junior,1,Good,Aligned,16.3,53,Medium,None,85,63.2,30.48,456.9,,5,1,1,No
MCH_00011680,Compressor,GE,2008,16,Expired,13,80,1.99,50.8,8.63,803,14.17,69,12,3,Corrective,Junior,4,Excellent,Slightly Off,15.9,49,High,None,62,36.1,57.81,444.8,,5,0,0,No
MCH_00011681,Motor,Mitsubishi,2018,6,Expired,17,100,2.14,73,7.25,1906,22.4,70,77,3,Corrective,Senior,3,Poor,Slightly Off,38.8,65,High,Minor,45,58,62.39,418.7,202.74,3,2,0,No
MCH_00011682,Pump,Schneider,2015,9,Expired,10,54,0.5,89.9,10.14,1377,14.5,74,6,2,Emergency,Expert,2,Excellent,Slightly Off,23.2,57,Low,Severe,93,58.9,65.14,434.5,149.43,3,0,2,No
MCH_00011683,Generator,Mitsubishi,2016,8,Expired,16,34,0.47,39.2,3.84,1566,33.67,75,29,4,Preventive,Senior,3,Good,Slightly Off,20.7,77,Low,None,76,68,41.47,486.4,167.38,3,1,0,No
MCH_00011684,Conveyor,Mitsubishi,2006,18,Expired,17,100,0.36,58.2,6.96,1760,61.25,68,84,10,Preventive,Expert,4,Good,Aligned,17.8,56,Low,Moderate,73,41.9,31.66,431.5,262.52,1,0,0,Yes
MCH_00011685,Pump,Schneider,2006,18,Expired,11,81,2.22,53.3,8.22,1503,14.61,79,31,7,Corrective,Expert,2,Excellent,Aligned,29.1,65,Low,Minor,100,52.8,48.16,444.3,93.79,4,0,1,No
MCH_00011686,Compressor,ABB,2012,12,Expired,7,83,2.12,68.4,9.26,1363,41.96,82,1,2,Emergency,Expert,3,Excellent,Aligned,23.3,74,Low,None,,43,76.71,433.2,212.71,3,2,2,Yes
MCH_00011687,Motor,Other,2019,5,Expired,18,87,2.31,54.2,6.99,1857,47.17,76,123,2,Corrective,Intermediate,2,Poor,Aligned,14.6,49,Medium,None,66,48,28.14,462.5,168.41,2,0,2,No
MCH_00011688,Motor,Siemens,2021,3,Under Warranty,19,89,,50.2,6.54,1865,51.6,62,149,4,Preventive,Intermediate,4,Good,Aligned,36.9,65,Medium,Moderate,88,50.3,41.09,425.5,157.48,2,0,2,Yes
MCH_00011689,Conveyor,Schneider,2019,5,Expired,16,55,,81.4,11.85,1571,128.95,76,143,6,Corrective,Intermediate,2,Good,Aligned,23.3,66,High,None,70,47.4,35.49,441.2,128.79,7,3,0,Yes
MCH_00011690,Motor,Other,2009,15,Expired,13,58,2.34,71.8,7.23,1185,2.64,79,102,1,Corrective,Junior,3,Good,Aligned,20.4,63,Low,Minor,62,37.6,74.02,446.8,296.32,4,1,1,No
MCH_00011691,Motor,Siemens,2013,11,Expired,13,58,0.34,85.4,8.82,2071,10.02,85,28,3,Preventive,Senior,0,Excellent,Aligned,18.8,33,Medium,Minor,84,80,59.78,418.7,170.74,5,0,3,No
MCH_00011692,Motor,Schneider,2018,6,Expired,17,80,5.77,66.4,10.58,1992,49.19,82,58,8,Corrective,Intermediate,1,Good,Aligned,12.9,47,Medium,None,100,63,50.55,465.2,76.76,3,0,1,No
MCH_00011693,Compressor,Other,2019,5,Expired,7,84,4.38,68.7,8.86,2605,5.72,66,14,7,Preventive,Senior,4,Fair,Aligned,8.9,74,Low,None,52,70.5,44.49,461,219.8,4,0,0,No
MCH_00011694,Valve,Mitsubishi,2005,19,Expired,18,73,0.16,41.7,11.04,2841,45.25,69,7,3,Corrective,Senior,2,Fair,Aligned,29.3,34,High,Moderate,84,62.4,9.27,438.7,151.71,2,1,1,No
MCH_00011695,Valve,GE,2022,2,Under Warranty,20,78,1.87,73.7,1.31,1290,26.27,84,6,8,Corrective,Intermediate,0,Fair,Aligned,22.7,44,High,None,74,48.8,36.34,428.7,305.9,4,2,1,No
MCH_00011696,Motor,GE,2022,2,Under Warranty,20,69,2.15,75.8,10.19,1885,51.8,61,74,5,Emergency,Intermediate,2,Excellent,Aligned,27,69,Medium,None,90,60.4,54.53,450.3,168.75,1,1,1,No
MCH_00011697,Generator,ABB,2015,9,Expired,18,73,0.93,63.1,5.53,1928,95.28,76,1,6,Emergency,Junior,1,Good,Aligned,3.2,62,Medium,Minor,100,48.3,57.61,446.9,179.04,2,2,0,No
MCH_00011698,Generator,GE,2011,13,Expired,17,74,0.31,87,8.12,1709,77.38,86,17,2,Corrective,Expert,1,Excellent,Aligned,24.2,46,Low,Moderate,54,65.8,31.96,452.5,129.98,6,1,2,Yes
MCH_00011699,Motor,GE,2011,13,Expired,13,70,0.92,60,5.21,1771,60.95,67,3,10,Corrective,Junior,1,Excellent,Aligned,20.8,74,Low,Moderate,87,42.4,71.41,418.7,136.07,3,0,0,No
MCH_00011700,Generator,Mitsubishi,2020,4,Expired,14,74,3.74,74.9,6.25,1642,70.42,65,26,5,Corrective,Senior,3,Fair,Slightly Off,43.2,57,High,None,69,59.8,40.59,463.3,279.35,2,2,3,No
MCH_00011701,Compressor,GE,2009,15,Expired,10,72,5.06,67.7,4.79,1301,5.65,78,204,4,Corrective,Expert,1,Good,Misaligned,36.7,42,Low,None,64,62.3,2.84,451.3,248.32,3,1,0,No
MCH_00011702,Pump,Siemens,2019,5,Expired,18,54,2.53,95.1,10.57,1842,6.14,86,141,2,Corrective,Intermediate,1,Poor,Slightly Off,19,21,Low,Minor,78,56.3,34.33,426.9,214.4,3,0,0,No
MCH_00011703,Compressor,Mitsubishi,2018,6,Expired,8,57,0.64,50.6,7.45,1923,27.03,62,45,6,Preventive,Junior,2,Good,Aligned,35.1,65,Low,None,82,41.9,15.43,439.7,180.55,3,0,0,No
MCH_00011704,Compressor,Other,2018,6,Expired,20,91,0.32,40.7,10.83,1531,60.36,71,59,4,Corrective,Expert,4,Poor,Aligned,10,49,Low,Minor,,62.5,73.45,473.3,192.22,5,1,0,No
MCH_00011705,Generator,Other,2019,5,Expired,8,75,4.78,66.7,7.37,1743,48.24,76,6,5,Emergency,Senior,5,Good,Aligned,19.6,63,High,Minor,73,40.9,60.44,439,,4,0,1,No
MCH_00011706,Motor,Siemens,2011,13,Expired,15,74,0.54,83.3,7.02,1388,6.98,71,199,1,Corrective,Senior,3,Good,Aligned,44.9,43,Medium,Minor,82,45.1,54.57,446.7,218.22,3,0,1,No
MCH_00011707,Conveyor,ABB,2018,6,Expired,12,75,2.17,47.2,8.47,2348,75.14,79,25,2,Preventive,Junior,1,Good,Aligned,27,52,High,Minor,79,51.1,25.26,448.4,201.32,3,2,2,No
MCH_00011708,Motor,Siemens,2005,19,Expired,15,93,0.01,72.2,8.6,1998,85.63,71,98,8,Preventive,Intermediate,0,Fair,Aligned,21.2,62,Medium,Minor,75,60.3,59.06,482.9,97.91,3,1,2,No
MCH_00011709,Compressor,Siemens,2019,5,Expired,19,83,1.76,63.8,6.76,1996,13.25,72,143,5,Preventive,Intermediate,4,Fair,Aligned,22.3,71,Medium,None,76,81.3,36.84,421.9,137.89,7,0,0,No
MCH_00011710,Conveyor,Mitsubishi,2005,19,Expired,18,100,0.11,84.5,7.02,2045,74.42,64,8,5,Emergency,Expert,0,Excellent,Slightly Off,33.2,60,Medium,None,78,47.8,34.24,407.5,244.1,4,1,1,No
MCH_00011711,Motor,GE,2009,15,Expired,20,99,0.55,66.6,7.51,1576,41.3,73,20,4,Corrective,Senior,2,Excellent,Aligned,13.4,61,Medium,None,85,59.2,62.45,428.5,108.83,6,0,1,No
MCH_00011712,Compressor,ABB,2017,7,Expired,11,68,1.91,68.3,8.71,1414,92.09,72,46,2,Preventive,Intermediate,1,Good,Aligned,20.7,57,Medium,Minor,,66.2,81.32,463.2,214.67,5,0,1,No
MCH_00011713,Motor,Schneider,2017,7,Expired,18,81,0.11,59.6,11.04,2743,6.08,82,55,3,Corrective,Senior,1,Excellent,Aligned,38,59,High,None,81,49.5,35.14,451.3,,2,0,2,No
MCH_00011714,Conveyor,Siemens,2022,2,Under Warranty,19,62,2.85,71.9,10.26,1394,54.87,69,30,7,Emergency,Senior,1,Good,Aligned,14.2,43,Medium,None,89,34,35.8,456.5,306.28,5,0,0,No
MCH_00011715,Conveyor,ABB,2013,11,Expired,15,74,0.25,49.5,10.97,1969,11.7,79,10,4,Overhaul,Junior,0,Poor,Aligned,21.2,46,Low,None,88,73.9,38.1,430.2,142.62,2,1,0,Yes
MCH_00011716,Motor,GE,2020,4,Expired,13,99,0.67,78.4,9.39,1948,29.32,67,10,5,Overhaul,Junior,3,Good,Aligned,16,49,Medium,Minor,70,43.8,60.21,442.7,234.9,4,1,0,No
